hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,adr_zscore,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,total_stay,total_guests,lead_time_category,stay_type,revenue_category,season,guest_status
City Hotel,0,3,2015,August,34,18,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,122.0,0,2,Check-Out,2015-08-20,0.2820497716194892,0,1,0,0,0,0,2,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,1,11,2015,August,34,18,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,Non Refund,0.0,48.0,0,Transient,67.0,0,0,Canceled,2015-08-13,-0.7199375829538952,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,1,13,2015,August,34,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,90.0,0,2,Canceled,2015-08-13,-0.3009246892232071,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,1,2015,August,34,18,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-08-20,-0.7563734867565637,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,4,2015,August,34,18,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-08-21,-0.7563734867565637,0,1,0,0,0,0,3,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,18,0,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,0.0,0,Transient,67.0,0,0,Check-Out,2015-08-21,-0.7199375829538952,0,1,0,0,0,0,3,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,18,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,0.0,0,Transient,75.0,0,2,Check-Out,2015-08-21,-0.5741939677432211,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,8,2015,August,34,18,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,95.0,0,2,Check-Out,2015-08-21,-0.2098349297165358,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,1,104,2015,August,34,18,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,0,Canceled,2015-08-01,-0.5468670398912197,0,1,0,0,0,0,3,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,18,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,0.0,0,Transient,75.0,0,2,Check-Out,2015-08-21,-0.5741939677432211,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,10,2015,August,34,18,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.0,0,2,Check-Out,2015-08-21,-0.4648862563352155,0,0,0,0,1,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,6,2015,August,34,18,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,0.0,0,Transient,75.0,0,2,Check-Out,2015-08-21,-0.5741939677432211,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,19,0,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,79.0,0,0,Check-Out,2015-08-22,-0.501322160137884,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,8,2015,August,34,19,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,81.0,0,2,Check-Out,2015-08-22,-0.4648862563352155,0,0,0,0,1,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,9,2015,August,34,19,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.0,0,1,Check-Out,2015-08-22,-0.4648862563352155,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,97,2015,August,34,19,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,0,Check-Out,2015-08-22,-0.5468670398912197,0,1,0,0,0,0,3,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,1,135,2015,August,34,19,0,4,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,55.08,0,0,Canceled,2015-05-05,-0.9370955696177996,0,0,0,0,1,0,4,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,19,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,2,Check-Out,2015-08-23,-0.0094374588018589,0,1,0,0,0,0,4,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,9,2015,August,34,19,0,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,90.0,0,1,Check-Out,2015-08-23,-0.3009246892232071,0,1,0,0,0,0,4,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,7,2015,August,34,19,1,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,B,0,No Deposit,0.0,0.0,0,Transient,67.0,0,0,Check-Out,2015-08-24,-0.7199375829538952,0,1,0,0,0,0,5,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,7,2015,August,34,19,1,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,B,1,No Deposit,0.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-24,-0.5741939677432211,0,1,0,0,0,0,5,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,2,2015,August,34,19,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,102.8,0,1,Check-Out,2015-08-24,-0.0677349048861286,0,1,0,0,0,0,5,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,4,2015,August,34,19,1,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,0.0,0,Group,89.0,0,0,Check-Out,2015-08-24,-0.3191426411245414,0,1,0,0,0,0,5,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,1,2015,August,34,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Transient,65.0,0,0,Check-Out,2015-08-20,-0.7563734867565637,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,4,2015,August,34,19,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.0,0,2,Check-Out,2015-08-21,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,7,2015,August,34,19,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,2015-08-21,-0.7563734867565637,0,1,0,0,0,0,2,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,0,2,2,1.0,0,SC,LVA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,0.0,0,Contract,97.0,0,3,Check-Out,2015-08-21,-0.1733990259138673,0,0,0,0,1,0,2,3.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,97.0,0,1,Check-Out,2015-08-21,-0.1733990259138673,0,0,0,0,1,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,4,2015,August,34,19,0,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.0,0,1,Check-Out,2015-08-21,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,9,2015,August,34,19,0,2,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-21,-0.5741939677432211,0,1,0,0,0,0,2,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,2,2015,August,34,19,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,0.0,45.0,0,Transient,0.0,0,0,Check-Out,2015-08-21,-1.9405403603432907,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,5,2015,August,34,19,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,67.0,0,1,Check-Out,2015-08-21,-0.7199375829538952,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,7,2015,August,34,19,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Contract,97.0,0,1,Check-Out,2015-08-21,-0.1733990259138673,0,1,0,0,0,0,2,4.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,6,2015,August,34,19,2,4,2,0.0,0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,100.67,0,2,Check-Out,2015-08-25,-0.1065391424359705,0,1,0,0,0,0,6,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,8,2015,August,34,19,2,5,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,80.0,0,2,Check-Out,2015-08-26,-0.4831042082365497,0,1,0,0,0,0,7,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,9,2015,August,34,19,2,5,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-26,-0.5741939677432211,0,1,0,0,0,0,7,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,2,2015,August,34,19,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,99.14,0,0,Check-Out,2015-08-26,-0.134412608845012,0,1,0,0,0,0,7,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,3,9,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,0.0,0.0,0,Contract,106.84,0,2,Check-Out,2015-08-31,0.0058656207952618,0,1,0,0,0,0,12,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,4,9,2,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Contract,85.92,0,1,Check-Out,2015-09-01,-0.3752539329806509,0,0,0,0,1,0,13,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,124.0,0,0,Check-Out,2015-08-20,0.3184856754221577,0,1,0,0,0,0,1,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,97,2015,August,34,19,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Check-Out,2015-08-20,-0.5468670398912197,0,1,0,0,0,0,1,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,19,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,2,Check-Out,2015-08-20,-0.0094374588018589,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,5,2015,August,34,19,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,45.0,0.0,0,Transient,0.0,0,0,Check-Out,2015-08-20,-1.9405403603432907,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,5,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,105.0,0,2,Check-Out,2015-08-21,-0.0276554107031932,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,0,1,2,2.0,0,SC,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Contract,153.0,0,1,Check-Out,2015-08-21,0.8468062805608513,0,0,0,0,1,0,1,4.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,0,2015,August,34,20,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,114.0,0,1,Check-Out,2015-08-21,0.1363061564088151,0,1,0,0,0,0,1,1.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,1,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,75.0,0,2,Check-Out,2015-08-21,-0.5741939677432211,0,1,0,0,0,0,1,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,124.0,0,0,Check-Out,2015-08-21,0.3184856754221577,0,1,0,0,0,0,1,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,1,118,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient,63.75,0,0,No-Show,2015-08-20,-0.7791459266332316,0,1,0,0,0,0,1,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,134,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,27.0,0.0,0,Transient,63.75,0,1,Check-Out,2015-08-21,-0.7791459266332316,0,1,0,0,0,0,1,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,20,0,1,2,0.0,0,BB,STP,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,124.0,0,3,Check-Out,2015-08-21,0.3184856754221577,0,1,0,0,0,0,1,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,1,2015,August,34,20,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,45.0,0,Transient,0.0,0,0,Check-Out,2015-08-21,-1.9405403603432907,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,7,2015,August,34,20,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,67.5,0,1,Check-Out,2015-08-21,-0.710828607003228,0,1,0,0,0,0,1,3.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,90.0,1,2,Check-Out,2015-08-22,-0.3009246892232071,0,0,0,0,1,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,1,3,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,75.0,0,1,Canceled,2015-08-17,-0.5741939677432211,0,1,0,0,0,0,2,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,9,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Contract,99.0,1,3,Check-Out,2015-08-22,-0.1369631221111988,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Transient,153.0,0,0,Check-Out,2015-08-22,0.8468062805608513,0,1,0,0,0,0,2,4.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,1,1,2015,August,34,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,3,Canceled,2015-08-19,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,1,2015,August,34,20,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,2,Check-Out,2015-08-22,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,2,2015,August,34,20,0,3,1,0.0,0,BB,BGR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,67.0,0,0,Check-Out,2015-08-23,-0.7199375829538952,0,1,0,0,0,0,3,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,12,2015,August,34,20,0,3,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,0.0,0,Transient,125.0,0,2,Check-Out,2015-08-23,0.3367036273234919,0,1,0,0,0,0,3,3.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,1,13,2015,August,34,20,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,80.0,0,1,Canceled,2015-08-17,-0.4831042082365497,0,1,0,0,0,0,3,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,13,2015,August,34,20,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,90.0,0,2,Check-Out,2015-08-23,-0.3009246892232071,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,0,3,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-23,-0.5741939677432211,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,1,7,2015,August,34,20,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,119.5,0,1,Canceled,2015-08-14,0.2365048918661535,0,1,0,0,0,0,4,3.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,0.0,0,Transient,106.5,0,2,Check-Out,2015-08-24,-0.0003284828511918,0,0,0,0,1,0,4,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,10,2015,August,34,20,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,75.0,0,1,Check-Out,2015-08-24,-0.5741939677432211,0,1,0,0,0,0,4,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,6,2015,August,34,20,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,98.0,0,1,Check-Out,2015-08-26,-0.1551810740125331,0,1,0,0,0,0,6,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,120,2015,August,34,20,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13.0,0.0,0,Transient-Party,88.38,0,2,Check-Out,2015-08-27,-0.3304377713033687,0,0,0,1,0,0,7,2.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,120,2015,August,34,20,2,5,2,0.0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,13.0,0.0,0,Transient-Party,88.38,0,4,Check-Out,2015-08-27,-0.3304377713033687,0,0,0,1,0,0,7,3.0,Long,Weekday,Medium,Monsoon,New Guest
City Hotel,0,0,2015,August,34,20,2,5,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,96.0,0,0,Check-Out,2015-08-27,-0.1916169778152016,0,1,0,0,0,0,7,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,5,2015,August,34,20,3,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,75.0,0,0,Check-Out,2015-08-31,-0.5741939677432211,0,1,0,0,0,0,11,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,3,2015,August,34,21,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,71.25,1,3,Check-Out,2015-08-22,-0.6425112873732246,0,1,0,0,0,0,1,3.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,21,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,174.0,0,1,Check-Out,2015-08-22,1.2293832704888707,0,1,0,0,0,0,1,4.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,22,2015,August,34,21,0,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,17.0,0.0,0,Transient-Party,75.0,0,0,Check-Out,2015-08-22,-0.5741939677432211,0,1,0,0,0,0,1,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,0,2015,August,34,21,0,1,2,0.0,0,BB,AGO,Direct,Direct,0,0,0,D,A,0,No Deposit,0.0,0.0,0,Transient,115.0,0,0,Check-Out,2015-08-22,0.1545241083101493,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,22,2015,August,34,21,0,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17.0,0.0,0,Transient-Party,75.0,0,0,Check-Out,2015-08-22,-0.5741939677432211,0,1,0,0,0,0,1,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,10,2015,August,34,21,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-08-22,-1.9405403603432907,0,1,0,0,0,0,1,2.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,2,2015,August,34,21,0,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,2,Check-Out,2015-08-23,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,2,2015,August,34,21,0,2,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,75.0,0,0,Check-Out,2015-08-23,-0.5741939677432211,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Monsoon,New Guest
City Hotel,0,4,2015,August,34,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,1,Check-Out,2015-08-23,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,2,2015,August,34,21,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Contract,123.5,0,3,Check-Out,2015-08-23,0.3093766994714906,0,1,0,0,0,0,2,3.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,4,2015,August,34,21,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,1,Check-Out,2015-08-23,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,3,2015,August,34,21,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.0,0,2,Check-Out,2015-08-23,-0.0094374588018589,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,0,102,2015,August,34,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Check-Out,2015-08-23,-0.5468670398912197,0,1,0,0,0,0,2,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,1,107,2015,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,76.5,0,1,Canceled,2015-06-30,-0.5468670398912197,0,1,0,0,0,0,3,2.0,Long,Weekday,Low,Monsoon,New Guest
City Hotel,1,10,2015,August,34,21,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Contract,153.0,0,2,Canceled,2015-08-17,0.8468062805608513,0,1,0,0,0,0,3,4.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,2,2015,August,34,21,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,100.67,0,2,Check-Out,2015-08-24,-0.1065391424359705,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
City Hotel,1,0,2015,August,34,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,124.0,0,0,Canceled,2015-08-21,0.3184856754221577,0,1,0,0,0,0,3,2.0,Short,Weekday,High,Monsoon,New Guest
City Hotel,0,1,2015,August,34,21,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0.0,0,Transient,90.0,0,0,Check-Out,2015-08-24,-0.3009246892232071,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Monsoon,New Guest
