hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,adr_zscore,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,total_stay,total_guests,lead_time_category,stay_type,revenue_category,season,guest_status
City Hotel,0,50,2016,February,9,21,2,3,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,0.0,0,Transient-Party,65.11,0,0,Check-Out,2016-02-26,-0.754369512047417,0,1,0,0,0,0,5,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,48,2016,February,9,21,2,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,65.75,0,0,Check-Out,2016-02-28,-0.742710022830563,0,1,0,0,0,0,7,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,1,2016,February,9,22,1,0,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,0,No-Show,2016-02-22,-0.39201444872987845,0,0,0,0,1,0,1,2.0,Short,Weekend,Medium,Winter,New Guest
City Hotel,1,7,2016,February,9,22,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,0,Canceled,2016-02-16,-0.39201444872987845,0,1,0,0,0,0,1,1.0,Short,Weekend,Medium,Winter,New Guest
City Hotel,1,17,2016,February,9,22,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,0,Canceled,2016-02-16,-0.39201444872987845,0,1,0,0,0,0,1,1.0,Short,Weekend,Medium,Winter,New Guest
City Hotel,0,55,2016,February,9,22,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,73.9,0,1,Check-Out,2016-02-25,-0.5942337148346887,0,1,0,0,0,0,3,1.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,38,2016,February,9,22,1,2,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,75.3,0,0,Canceled,2016-01-21,-0.5687285821728209,0,1,0,0,0,0,3,1.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,24,2016,February,9,22,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,72.8,0,0,Canceled,2016-02-01,-0.6142734619261565,0,1,0,0,0,0,3,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,37,2016,February,9,22,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,69.9,0,0,Canceled,2016-02-20,-0.6671055224400257,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,6,2016,February,9,22,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,92.0,0,0,Canceled,2016-02-22,-0.26448878542053866,0,1,0,0,0,0,3,1.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,8,2016,February,9,22,1,3,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,171.0,0,0,Canceled,2016-02-15,1.174729414784868,0,1,0,0,0,0,4,4.0,Short,Weekday,High,Winter,New Guest
City Hotel,0,49,2016,February,9,22,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,65.75,0,1,Check-Out,2016-02-26,-0.742710022830563,0,0,0,0,1,0,4,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,50,2016,February,9,22,1,4,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,0.0,0,Transient,69.57,0,2,Check-Out,2016-02-27,-0.6731174465674662,0,1,0,0,0,0,5,3.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,50,2016,February,9,22,1,4,3,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7.0,0.0,0,Transient,78.85,0,1,Check-Out,2016-02-27,-0.5040548529230843,0,1,0,0,0,0,5,3.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,67,2016,February,9,22,1,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,0.0,0,Transient,82.99,0,3,Check-Out,2016-02-27,-0.42863253205156043,0,1,0,0,0,0,5,3.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,18,2016,February,9,22,1,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,0.0,0,Transient,47.67,0,0,No-Show,2016-02-22,-1.0720905932066864,0,1,0,0,0,0,6,1.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,50,2016,February,9,22,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,83.66,0,1,Canceled,2016-01-15,-0.4164265042776664,0,1,0,0,0,0,7,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,50,2016,February,9,22,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,86.0,0.0,0,Transient,12.0,0,0,Canceled,2016-01-08,-1.7219249375272796,0,1,0,0,0,0,7,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,12,2016,February,9,22,9,20,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,102.81,0,0,Canceled,2016-02-22,-0.06755272536711524,0,1,0,0,0,0,29,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,12,2016,February,9,23,0,1,2,0.0,0,SC,HND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,0,Canceled,2016-02-17,-0.501322160137884,0,0,0,0,1,0,1,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,13,2016,February,9,23,0,1,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,127.0,0,1,Canceled,2016-02-15,0.3731395311261605,0,1,0,0,0,0,1,3.0,Short,Weekday,High,Winter,New Guest
City Hotel,1,4,2016,February,9,23,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,1.0,0,0,Canceled,2016-02-23,-1.9223224084419563,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Winter,New Guest
City Hotel,0,48,2016,February,9,23,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.3,1,1,Check-Out,2016-02-25,-0.3136772555541412,0,1,0,0,0,0,2,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,4,2016,February,9,23,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,0.0,0,0,Canceled,2016-02-23,-1.9405403603432907,0,1,0,0,0,0,2,1.0,Short,Weekday,Low,Winter,New Guest
City Hotel,0,49,2016,February,9,23,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,73.95,0,1,Check-Out,2016-02-27,-0.593322817239622,0,1,0,0,0,0,4,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,71,2016,February,9,23,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,75.95,0,0,Check-Out,2016-02-27,-0.5568869134369535,0,1,0,0,0,0,4,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,43,2016,February,9,23,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,66.43,0,0,Canceled,2016-02-06,-0.7303218155376556,0,1,0,0,0,0,5,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,111,2016,February,9,23,2,7,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,134.0,0.0,0,Transient,60.0,0,0,No-Show,2016-02-23,-0.847463246263235,0,1,0,0,0,0,9,1.0,Long,Weekday,Low,Winter,New Guest
City Hotel,1,5,2016,February,9,23,2,9,2,0.0,0,HB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,146.0,0,0,No-Show,2016-02-23,0.7192806172515115,0,0,0,1,0,0,11,2.0,Short,Weekday,High,Winter,New Guest
City Hotel,1,44,2016,February,9,23,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,75.43,0,0,Canceled,2016-02-06,-0.5663602484256473,0,1,0,0,0,0,5,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,9,2016,February,9,24,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,70.07,0,0,Canceled,2016-02-16,-0.6640084706167991,0,1,0,0,0,0,1,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,24,2016,February,9,24,0,1,1,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,0.0,0,Transient,85.0,0,2,Canceled,2016-02-12,-0.39201444872987845,0,1,0,0,0,0,1,1.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,55,2016,February,9,24,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,56.0,0,0,Canceled,2016-02-18,-0.9203350538685721,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,77,2016,February,9,24,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,0.0,0,Transient,64.0,0,0,Canceled,2016-01-11,-0.7745914386578979,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,80,2016,February,9,24,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,84.95,1,0,Check-Out,2016-02-26,-0.39292534632494514,0,1,0,0,0,0,2,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,34,2016,February,9,24,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.7,0,0,Canceled,2016-02-06,-0.3063900747936074,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,45,2016,February,9,24,0,3,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,1,Canceled,2016-02-18,-0.710828607003228,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,53,2016,February,9,24,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,0,Canceled,2016-02-05,-0.710828607003228,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,18,2016,February,9,24,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,1,Canceled,2016-02-08,-0.501322160137884,0,0,0,0,1,0,4,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,40,2016,February,9,24,0,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,1,Canceled,2016-02-09,-0.710828607003228,0,0,0,0,1,0,4,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,24,2016,February,9,24,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,100.0,0,1,Canceled,2016-02-04,-0.11874517020986455,0,1,0,0,0,0,4,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,0,48,2016,February,9,24,0,4,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,51.09,0,0,Check-Out,2016-02-28,-1.0097851977041232,0,0,0,0,1,0,4,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,23,2016,February,9,25,0,1,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,91.0,0,0,Canceled,2016-02-02,-0.2827067373218729,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,3,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,207.0,0,Transient,80.0,0,0,Canceled,2016-02-23,-0.48310420823654976,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,21,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,40.0,0,Transient,66.0,0,0,Canceled,2016-02-25,-0.7381555348552294,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,38,2016,February,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0.0,179.0,0,Transient,79.0,0,0,Canceled,2016-02-08,-0.501322160137884,0,1,0,0,0,0,1,1.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,0,2016,February,9,25,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,91.0,0,0,No-Show,2016-02-25,-0.2827067373218729,0,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,30,2016,February,9,25,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,69.9,0,0,Canceled,2016-01-26,-0.6671055224400257,0,0,0,0,1,0,3,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,10,2016,February,9,25,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.0,0,0,Canceled,2016-02-25,-0.2462708335192044,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,34,2016,February,9,25,0,3,2,0.0,0,SC,SRB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,68.7,0,1,Canceled,2016-01-29,-0.6889670647216268,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,51,2016,February,9,25,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.3,0,1,Check-Out,2016-02-28,-0.47763882266614954,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,19,2016,February,9,25,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,1,Canceled,2016-02-08,-0.501322160137884,0,0,0,0,1,0,3,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,52,2016,February,9,25,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,0,Canceled,2016-01-05,-0.710828607003228,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,51,2016,February,9,25,2,8,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,66.3,0,1,Canceled,2016-02-01,-0.7326901492848292,0,1,0,0,0,0,10,1.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,4,2016,February,9,25,4,11,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,110.53,0,1,No-Show,2016-02-25,0.07308986331118524,0,1,0,0,0,0,15,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,44,2016,February,9,25,7,18,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,86.39,0,0,No-Show,2016-02-25,-0.36669149558702385,0,1,0,0,0,0,25,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,0,2016,February,9,26,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,89.0,0,0,Canceled,2016-02-26,-0.31914264112454144,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,0,2016,February,9,26,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.0,0,0,No-Show,2016-02-26,-0.39201444872987845,0,1,0,0,0,0,2,1.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,51,2016,February,9,26,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,0,Canceled,2016-01-06,-0.710828607003228,0,0,0,0,1,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,56,2016,February,9,26,0,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,69.6,0,0,Canceled,2016-01-04,-0.6725709080104262,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,6,2016,February,9,26,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,0,Canceled,2016-02-20,-0.501322160137884,0,0,0,0,1,0,2,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,70,2016,February,9,26,0,2,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,72.9,0,1,Canceled,2015-12-29,-0.6124516667360229,0,1,0,0,0,0,2,1.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,0,55,2016,February,9,26,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.3,0,0,Check-Out,2016-02-28,-0.47763882266614954,0,1,0,0,0,0,2,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,0,54,2016,February,9,26,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.3,0,0,Check-Out,2016-02-28,-0.47763882266614954,0,1,0,0,0,0,2,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,6,2016,February,9,26,0,2,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.0,0,0,Canceled,2016-02-20,-0.501322160137884,0,0,0,0,1,0,2,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,16,2016,February,9,26,0,2,2,0.0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,2.0,0,0,No-Show,2016-02-26,-1.9041044565406222,0,1,0,0,0,0,2,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,31,2016,February,9,26,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0.0,0,Transient,152.1,0,0,Canceled,2016-01-27,0.8304101238496503,0,1,0,0,0,0,2,4.0,Medium,Weekday,High,Winter,New Guest
City Hotel,1,32,2016,February,9,26,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,121.5,0,1,Canceled,2016-01-30,0.27294079566882207,0,1,0,0,0,0,2,3.0,Medium,Weekday,High,Winter,New Guest
City Hotel,1,52,2016,February,9,26,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,78.3,0,1,Canceled,2016-02-19,-0.514074726468818,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,7,2016,February,9,26,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,2,Canceled,2016-02-23,-1.9405403603432907,0,1,0,0,0,0,2,2.0,Short,Weekday,Low,Winter,New Guest
City Hotel,1,50,2016,February,9,26,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,78.3,0,0,Canceled,2016-01-13,-0.514074726468818,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,12,2016,February,9,26,0,2,3,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,127.0,0,1,Canceled,2016-02-23,0.3731395311261605,0,1,0,0,0,0,2,3.0,Short,Weekday,High,Winter,New Guest
City Hotel,0,54,2016,February,9,26,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,78.3,0,1,Check-Out,2016-02-28,-0.514074726468818,0,1,0,0,0,0,2,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,24,2016,February,9,26,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,109.33,0,1,Canceled,2016-02-19,0.05122832102958407,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,36,2016,February,9,26,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,160.5,0,0,Canceled,2016-01-21,0.9834409198208582,0,1,0,0,0,0,3,4.0,Medium,Weekday,High,Winter,New Guest
City Hotel,1,35,2016,February,9,26,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,84.9,0,1,Canceled,2016-02-24,-0.3938362439200118,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,0,60,2016,February,9,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,83.3,0,1,Check-Out,2016-02-29,-0.42298496696214677,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,35,2016,February,9,26,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,84.9,0,1,Canceled,2016-02-23,-0.3938362439200118,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,16,2016,February,9,26,1,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,106.0,0,1,Canceled,2016-02-25,-0.009437458801858988,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,0,55,2016,February,9,26,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,83.3,0,1,Check-Out,2016-02-29,-0.42298496696214677,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,0,68,2016,February,9,26,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.3,0,0,Check-Out,2016-02-29,-0.47763882266614954,0,1,0,0,0,0,3,2.0,Medium,Weekday,Medium,Winter,New Guest
City Hotel,1,52,2016,February,9,26,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.5,0,1,Canceled,2016-02-22,-0.49221318418721693,0,0,0,0,1,0,3,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,28,2016,February,9,26,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,125.77,0,1,Canceled,2016-02-13,0.3507314502875193,0,1,0,0,0,0,3,3.0,Short,Weekday,High,Winter,New Guest
City Hotel,1,10,2016,February,9,26,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,106.0,0,0,Canceled,2016-02-18,-0.009437458801858988,0,1,0,0,0,0,3,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,62,2016,February,9,26,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,73.95,0,1,Canceled,2016-01-23,-0.593322817239622,0,1,0,0,0,0,5,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,43,2016,February,9,26,2,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,73.8,0,0,Canceled,2016-02-17,-0.5960555100248223,0,1,0,0,0,0,6,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,18,2016,February,9,26,4,9,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,129.1,0,0,Canceled,2016-02-20,0.41139723011896234,0,1,0,0,0,0,13,1.0,Short,Weekday,High,Winter,New Guest
City Hotel,1,1,2016,February,9,27,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.0,0,1,No-Show,2016-02-27,-0.4648862563352155,0,0,0,0,1,0,1,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,0,2016,February,9,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,89.0,0,0,Canceled,2016-02-27,-0.31914264112454144,0,1,0,0,0,0,1,2.0,Short,Weekday,Medium,Winter,New Guest
City Hotel,1,39,2016,February,9,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,67.5,0,0,Canceled,2016-02-24,-0.710828607003228,0,1,0,0,0,0,1,2.0,Medium,Weekday,Low,Winter,New Guest
City Hotel,1,0,2016,February,9,27,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0.0,0,Transient-Party,60.0,0,0,Canceled,2016-02-27,-0.847463246263235,0,1,0,0,0,0,1,1.0,Short,Weekday,Low,Winter,New Guest
